order,feature,feature_label_ko,feature_group,canonical_block,source,source_column,transform_definition,selection_stat_reason,selection_domain_reason,literature_basis,expected_sign,asof_rule,leakage_risk,redundancy_reason,coverage_rate,non_null_count,nunique,mean_abs_ic_60d,mean_abs_ic_30d,sign_stability_60d,sign_stability_30d,vif,selection_score,decision_reason,selected_role,validation_requirement,review_note
113,auc_hgst_ord_prc,경매 최고 주문가격,auction,auction,reviewed_addback,krx_auction_monthly__hgst_ord_prc,월별 경매 최고 주문가격. KAU 현물 VWAP target 자체가 아니라 경매 주문가격 신호로만 사용한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,0.8048780487804879,1716,71,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
114,auc_lwst_ord_prc,경매 최저 주문가격,auction,auction,reviewed_addback,krx_auction_monthly__lwst_ord_prc,월별 경매 최저 주문가격. KAU 현물 VWAP target 자체가 아니라 경매 주문가격 신호로만 사용한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,0.8048780487804879,1716,60,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
115,mkt_n_vintages,거래 vintage 수,market_microstructure,market,reviewed_addback,mkt_n_vintages,동일 거래일에 시장 VWAP 산출에 참여한 KAU vintage 수. VWAP level 자체는 제외하고 시장 구성 proxy로만 사용한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,1.0,2132,3,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
116,mkt_is_blended,복수 vintage 거래 여부,market_microstructure,market,reviewed_addback,mkt_is_blended,동일 거래일 복수 KAU vintage 거래 여부. VWAP level 자체는 제외하고 시장 구성 proxy로만 사용한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,1.0,2132,2,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
117,mkt_vwap_range,vintage 간 VWAP 범위,market_microstructure,market,reviewed_addback,mkt_vwap_range,동일 거래일 KAU vintage 간 VWAP 범위. market_vwap/log/lag level은 제외하고 cross-vintage dispersion만 사용한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,1.0,2132,218,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
118,pwr_smp_total_krwkwh,통합 SMP,power_energy,power,reviewed_addback,epsis_smp_monthly__smp_total_krw_per_kwh,월별 통합 SMP. 원천 월별 공시 값을 거래일 as-of로 정렬한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,0.99812382739212,2128,122,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
119,pwr_smp_land_krwkwh,육지 SMP,power_energy,power,reviewed_addback,epsis_smp_monthly__smp_land_krw_per_kwh,월별 육지 SMP. 원천 월별 공시 값을 거래일 as-of로 정렬한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,0.99812382739212,2128,124,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
120,fuel_lng_krwkwh,LNG 연료비,power_energy,power,reviewed_addback,epsis_fuel_cost_monthly__fuel_cost_lng_krw_per_kwh,월별 LNG 발전 연료비. 원천 월별 공시 값을 거래일 as-of로 정렬한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,0.99812382739212,2128,124,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
121,wx_stn_cdd18,관측소 냉방도일,weather,weather,reviewed_addback,kma_asos_weather_station_daily__cdd18,관측소 기준 냉방도일. 일별 관측값을 거래일 as-of로 정렬한다.,"검토 후보 중 selected feature set에 없던 항목을 coverage, IC, domain relevance, duplicate 여부로 검토해 복원했다.",기존 selected 107의 누락 영역을 보강한다. target VWAP level 자체와 future/target/pass/same_panel 계열은 제외한다.,"경매, 시장 미시구조, 전력·연료·기상 요인은 K-ETS 가격결정의 수급·정책·에너지 경로로 사용한다.",부호는 시장 국면 조건부이며 purged walk-forward와 feature importance로 검증한다.,원천 공시/거래일 기준으로 trd_dd 이전 또는 해당 거래일 관측 가능한 값만 사용한다. market_vwap/log/lag level은 target construction overlap으로 제외한다.,reviewed_addback: target/future/pass/same_panel 및 market_vwap/log/lag level 제외. 경매가격/시장구성 피처는 별도 중요도와 fold 안정성으로 검증한다.,selected feature set에 없는 후보 중 의미상 중복이 낮은 피처만 복원했다.,1.0,2132,696,,,,,,,reviewed_addback,addback_candidate,Model validation uses 28-fold walk-forward metrics.,selected feature set에 검토된 보강 피처를 추가했다.
122,mkt_vwap_lag1,시장 VWAP 1일 시차,market_microstructure,market,reviewed_addback,mkt_market_vwap_lag_1d,거래일별 전체 KAU vintage를 합산해 산출한 시장 VWAP의 과거 시차값이다.,reviewed feature screen feature 중 selected 107/121에 없던 과거 가격 상태 피처를 검토 후 복원했다.,"VWAP 현재값은 target denominator라 제외하고, lagged VWAP만 autoregressive price control로 추가한다.","가격 관성, 평균회귀, 시장 미시구조는 탄소배출권 가격 예측의 기본 control 경로이다.",가격 관성/평균회귀에 따라 부호는 horizon과 국면 조건부이다.,과거 거래일의 시장 VWAP 시차값만 사용한다. 현재일 market_vwap 및 log_market_vwap은 target denominator와 중복되어 제외한다.,reviewed_addback: future/target/current market_vwap level 제외. lagged value는 예측시점 관측 가능 과거 가격이다.,selected 107의 수익률/거래량 피처와 다르게 가격 level의 과거 상태를 반영한다.,0.99953095684803,2131,1906,,,,,,,curated_reviewed_vwap_lag_addback,price_control_addback,Model validation uses 28-fold walk-forward metrics.,현재 market_vwap/log_market_vwap은 제외하고 lagged market VWAP만 추가했다.
123,mkt_vwap_lag5,시장 VWAP 5일 시차,market_microstructure,market,reviewed_addback,mkt_market_vwap_lag_5d,거래일별 전체 KAU vintage를 합산해 산출한 시장 VWAP의 과거 시차값이다.,reviewed feature screen feature 중 selected 107/121에 없던 과거 가격 상태 피처를 검토 후 복원했다.,"VWAP 현재값은 target denominator라 제외하고, lagged VWAP만 autoregressive price control로 추가한다.","가격 관성, 평균회귀, 시장 미시구조는 탄소배출권 가격 예측의 기본 control 경로이다.",가격 관성/평균회귀에 따라 부호는 horizon과 국면 조건부이다.,과거 거래일의 시장 VWAP 시차값만 사용한다. 현재일 market_vwap 및 log_market_vwap은 target denominator와 중복되어 제외한다.,reviewed_addback: future/target/current market_vwap level 제외. lagged value는 예측시점 관측 가능 과거 가격이다.,selected 107의 수익률/거래량 피처와 다르게 가격 level의 과거 상태를 반영한다.,0.99765478424015,2127,1902,,,,,,,curated_reviewed_vwap_lag_addback,price_control_addback,Model validation uses 28-fold walk-forward metrics.,현재 market_vwap/log_market_vwap은 제외하고 lagged market VWAP만 추가했다.
